,ttwa,laua,value
602,E30000225,E07000143,0.03550032182997475
603,E30000225,E07000143,0.03550032182997475
604,E30000225,E07000147,0.03762935089369708
605,E30000225,E07000147,0.03762935089369708
606,E30000226,E07000044,0.25
607,E30000226,E07000044,0.25
608,E30000226,E07000044,0.25
609,E30000226,E07000044,0.25
610,E30000227,E06000052,0.09457244770076159
611,E30000227,E06000052,0.09457244770076159
612,E30000227,E06000052,0.09457244770076159
613,E30000227,E07000047,0.029692470837751856
614,E30000227,E07000047,0.029692470837751856
615,E30000227,E06000052,0.09457244770076159
616,E30000227,E06000052,0.09457244770076159
617,E30000227,E07000046,0.01002602911404608
618,E30000227,E06000052,0.09457244770076159
619,E30000227,E06000052,0.09457244770076159
620,E30000227,E07000046,0.01002602911404608
621,E30000227,E07000047,0.029692470837751856
622,E30000227,E07000047,0.029692470837751856
623,E30000227,E06000052,0.09457244770076159
624,E30000227,E06000052,0.09457244770076159
625,E30000227,E07000046,0.01002602911404608
626,E30000228,E07000221,0.1944849722789612
627,E30000228,E07000220,0.003355704697986577
628,E30000228,E07000221,0.1944849722789612
629,E30000228,E07000222,0.20145170703238985
630,E30000228,E07000238,0.0013860519404727168
631,E30000228,E07000238,0.0013860519404727168
632,E30000228,E07000238,0.0013860519404727168
633,E30000228,E07000221,0.1944849722789612
634,E30000228,E07000238,0.0013860519404727168
635,E30000228,E07000220,0.003355704697986577
636,E30000228,E07000238,0.0013860519404727168
637,E30000228,E07000222,0.20145170703238985
638,E30000229,E08000035,0.24066400764969892
639,E30000229,E08000032,0.01299931945246074
640,E30000229,E08000034,0.0037817768320942773
641,E30000229,E08000034,0.0037817768320942773
642,E30000229,E08000035,0.24066400764969892
643,E30000229,E08000032,0.01299931945246074
644,E30000229,E08000035,0.24066400764969892
645,E30000229,E08000035,0.24066400764969892
646,E30000229,E08000034,0.0037817768320942773
647,E30000230,E07000134,0.0651623473339291
648,E30000230,E07000129,0.08996127494787012
649,E30000230,E07000134,0.0651623473339291
650,E30000230,E06000016,0.23470856915897131
651,E30000230,E07000130,0.13129282097110515
652,E30000230,E07000132,0.07712739549200676
653,E30000230,E07000132,0.07712739549200676
654,E30000230,E07000135,0.052005759110316754
655,E30000230,E07000134,0.0651623473339291
656,E30000230,E07000134,0.0651623473339291
657,E30000230,E07000132,0.07712739549200676
658,E30000231,E07000139,0.21499911352756929
659,E30000231,E07000142,0.17398498906684
660,E30000231,E07000171,0.013828969919035518
661,E30000231,E07000171,0.013828969919035518
662,E30000231,E07000142,0.17398498906684
663,E30000231,E07000171,0.013828969919035518
664,E30000231,E07000142,0.17398498906684
665,E30000231,E07000138,0.2215590095148041
666,E30000232,E06000052,0.1111111111111111
667,E30000232,E06000052,0.1111111111111111
668,E30000232,E06000052,0.1111111111111111
669,E30000232,E06000052,0.1111111111111111
670,E30000232,E06000052,0.1111111111111111
671,E30000232,E06000052,0.1111111111111111
672,E30000232,E06000052,0.1111111111111111
673,E30000232,E06000052,0.1111111111111111
674,E30000232,E06000052,0.1111111111111111
675,E30000233,E07000127,0.06871304566612152
676,E30000233,E08000014,0.23462070700717072
677,E30000233,E07000127,0.06871304566612152
678,E30000233,E07000127,0.06871304566612152
679,E30000233,E08000013,0.007749402440558561
680,E30000233,E08000012,0.4301924770411372
681,E30000233,E08000011,0.11354887407221034
682,E30000233,E08000013,0.007749402440558561
683,E30000234,E09000024,0.016275464379901947
684,E30000234,E09000023,0.022788510494671146
685,E30000234,E09000031,0.018034587507079397
686,E30000234,E09000025,0.019347494036143543
687,E30000234,E07000109,0.008120570013100462
688,E30000234,E07000102,0.008695502937592605
689,E30000234,E07000241,0.0010783567787738197
690,E30000234,E09000013,0.019888102606934664
691,E30000234,E09000026,0.02159573920356058
692,E30000234,E09000027,0.001707636596625916
693,E30000234,E09000032,0.028789551666733408
694,E30000234,E07000111,0.0036927283856684383
695,E30000234,E07000107,0.008872845431714559
696,E30000234,E07000102,0.008695502937592605
697,E30000234,E09000015,0.01653861775827646
698,E30000234,E09000015,0.01653861775827646
699,E30000234,E09000016,0.021504207593691184
700,E30000234,E07000211,0.003807142898005183
701,E30000234,E07000109,0.008120570013100462
702,E30000234,E07000066,0.00046623913777223505
703,E30000234,E07000111,0.0036927283856684383
704,E30000234,E07000210,0.0017019158710090787
705,E30000234,E09000022,0.028843898560093364
706,E30000234,E09000029,0.01647568977649125
707,E30000234,E06000034,0.009496404523949818
708,E30000234,E09000030,0.027396554979033542
709,E30000234,E09000019,0.03613496335875242
710,E30000234,E09000033,0.08900304914675378
711,E30000234,E07000098,0.015363008644016407
712,E30000234,E07000098,0.015363008644016407
713,E30000234,E07000095,0.010214355588862892
714,E30000234,E09000021,0.004276242398585837
715,E30000234,E09000014,0.022087721606608584
716,E30000234,E09000028,0.033918182182227995
717,E30000234,E09000003,0.04401812325875414
718,E30000234,E09000002,0.012468321481896763
719,E30000234,E09000012,0.019029993764409076
720,E30000234,E07000241,0.0010783567787738197
721,E30000234,E09000004,0.017880127915424794
722,E30000234,E09000005,0.028755227313032386
723,E30000234,E09000005,0.028755227313032386
724,E30000234,E06000034,0.009496404523949818
725,E30000234,E09000007,0.04476181758894298
726,E30000234,E09000008,0.03624079678266391
727,E30000234,E07000072,0.011307014181678805
728,E30000234,E09000009,0.01767704215602707
729,E30000234,E09000010,0.027662568720216472
730,E30000234,E09000021,0.004276242398585837
731,E30000234,E07000111,0.0036927283856684383
732,E30000234,E09000011,0.021152382968255695
733,E30000234,E07000208,0.007814511192599669
734,E30000234,E09000009,0.01767704215602707
735,E30000234,E07000072,0.011307014181678805
736,E30000234,E09000006,0.03160128830740891
737,E30000234,E07000242,0.00020594612220614062
738,E30000234,E07000242,0.00020594612220614062
739,E30000234,E09000027,0.001707636596625916
740,E30000234,E07000215,0.002408425484688478
741,E30000234,E07000066,0.00046623913777223505
742,E30000234,E07000215,0.002408425484688478
743,E30000234,E07000242,0.00020594612220614062
744,E30000234,E07000211,0.003807142898005183
745,E30000234,E07000210,0.0017019158710090787
746,E30000234,E07000210,0.0017019158710090787
747,E30000234,E07000102,0.008695502937592605
748,E30000234,E07000072,0.011307014181678805
749,E30000235,E07000206,0.7202688728024819
750,E30000235,E07000149,0.05084453636677008
751,E30000235,E07000205,0.06359875904860393
752,E30000235,E07000205,0.06359875904860393
753,E30000235,E07000149,0.05084453636677008
754,E30000235,E07000149,0.05084453636677008
755,E30000236,E06000051,0.14947916666666666
756,E30000236,E07000235,0.017881944444444443
757,E30000236,E06000051,0.14947916666666666
758,E30000236,E06000051,0.14947916666666666
759,E30000236,E07000235,0.017881944444444443
760,E30000236,E06000019,0.016493055555555556
761,E30000236,E06000019,0.016493055555555556
762,E30000236,E06000051,0.14947916666666666
763,E30000236,E06000019,0.016493055555555556
764,E30000236,E06000051,0.14947916666666666
765,E30000236,E06000051,0.14947916666666666
766,E30000236,E07000235,0.017881944444444443
767,E30000237,E07000096,0.15142727456122654
768,E30000237,E06000056,0.0687916078273149
769,E30000237,E07000004,0.006203348799677224
770,E30000237,E07000099,0.0017651805527536817
771,E30000237,E07000240,0.16633044179947548
772,E30000237,E07000099,0.0017651805527536817
773,E30000237,E06000056,0.0687916078273149
774,E30000237,E06000032,0.12547912043574744
775,E30000237,E07000103,0.16774258624167843
776,E30000237,E07000102,0.027915069598547507
777,E30000237,E07000004,0.006203348799677224
778,E30000237,E06000056,0.0687916078273149
779,E30000237,E07000004,0.006203348799677224
780,E30000237,E07000102,0.027915069598547507
781,E30000237,E07000099,0.0017651805527536817
782,E30000237,E07000004,0.006203348799677224
783,E30000237,E07000102,0.027915069598547507
784,E30000237,E06000056,0.0687916078273149
785,E30000238,E07000167,0.5
786,E30000238,E07000167,0.5
787,E30000239,E06000049,0.04903834667303787
788,E30000239,E07000037,0.022682475212041572
789,E30000239,E07000037,0.022682475212041572
790,E30000239,E08000006,0.08786285987337236
791,E30000239,E08000002,0.06261199378807789
792,E30000239,E08000003,0.19464520367936924
793,E30000239,E08000004,0.057348285748417153
794,E30000239,E08000005,0.05841595986142635
795,E30000239,E06000008,0.001478318002628121
796,E30000239,E06000049,0.04903834667303787
797,E30000239,E08000007,0.07540168438657269
798,E30000239,E08000008,0.06235814120176801
799,E30000239,E07000125,0.0020905507107872416
800,E30000239,E08000001,0.07195974196631227
801,E30000239,E08000010,0.013252598255883407
802,E30000239,E06000008,0.001478318002628121
803,E30000239,E06000049,0.04903834667303787
804,E30000239,E07000125,0.0020905507107872416
805,E30000239,E07000037,0.022682475212041572
806,E30000239,E08000009,0.08059072990084816
807,E30000239,E08000010,0.013252598255883407
808,E30000240,E07000171,0.006151953245155337
809,E30000240,E07000173,0.017763764995386035
810,E30000240,E07000170,0.16087357736081206
811,E30000240,E07000170,0.16087357736081206
812,E30000240,E07000174,0.2496155029221778
813,E30000240,E07000033,0.06928637342356198
814,E30000240,E07000032,0.05559827745309136
815,E30000240,E07000173,0.017763764995386035
816,E30000240,E07000171,0.006151953245155337
817,E30000240,E07000032,0.05559827745309136
818,E30000240,E07000033,0.06928637342356198
819,E30000240,E07000171,0.006151953245155337
820,E30000240,E07000033,0.06928637342356198
821,E30000240,E07000032,0.05559827745309136
822,E30000241,E07000114,1.0
823,E30000242,E07000115,0.10714929516530267
824,E30000242,E07000110,0.23618271622742185
825,E30000242,E06000035,0.2888560406677002
826,E30000242,E07000113,0.1285286801023903
827,E30000242,E07000109,0.0018026462847460071
828,E30000242,E07000113,0.1285286801023903
829,E30000242,E07000115,0.10714929516530267
830,E30000242,E07000109,0.0018026462847460071
831,E30000243,E06000056,0.07358877426795668
832,E30000243,E06000056,0.07358877426795668
833,E30000243,E07000155,0.010828474402511694
834,E30000243,E07000155,0.010828474402511694
835,E30000243,E07000004,0.07736912923688088
836,E30000243,E06000056,0.07358877426795668
837,E30000243,E06000056,0.07358877426795668
838,E30000243,E07000155,0.010828474402511694
839,E30000243,E07000004,0.07736912923688088
840,E30000243,E07000004,0.07736912923688088
841,E30000243,E07000004,0.07736912923688088
842,E30000243,E06000042,0.3636829627731146
843,E30000244,E06000037,0.25267665952890794
844,E30000244,E06000054,0.017431745182012848
845,E30000244,E06000054,0.017431745182012848
846,E30000244,E06000054,0.017431745182012848
847,E30000244,E07000084,0.039982601713062095
848,E30000244,E06000037,0.25267665952890794
849,E30000244,E06000054,0.017431745182012848
850,E30000244,E06000037,0.25267665952890794
851,E30000244,E07000084,0.039982601713062095
852,E30000244,E07000084,0.039982601713062095
853,E30000244,E06000054,0.017431745182012848
854,E30000244,E06000054,0.017431745182012848
855,E30000244,E06000054,0.017431745182012848
856,E30000245,E06000057,0.04428115901843893
857,E30000245,E06000057,0.04428115901843893
858,E30000245,E06000047,0.07738804935533065
859,E30000245,E06000057,0.04428115901843893
860,E30000245,E08000021,0.13736309441286565
861,E30000245,E08000022,0.09661721891030084
862,E30000245,E06000057,0.04428115901843893
863,E30000245,E08000023,0.05372244558436157
864,E30000245,E06000047,0.07738804935533065
865,E30000245,E06000047,0.07738804935533065
866,E30000245,E06000047,0.07738804935533065
867,E30000245,E06000047,0.07738804935533065
868,E30000245,E08000037,0.09450991265770137
869,E30000245,E08000023,0.05372244558436157
870,E30000246,E07000165,0.05551969012265978
871,E30000246,E07000166,0.4167204648160103
872,E30000246,E07000165,0.05551969012265978
873,E30000246,E07000166,0.4167204648160103
874,E30000246,E07000165,0.05551969012265978
875,E30000247,E07000151,0.13831117698828108
876,E30000247,E07000153,0.0038445504655148454
877,E30000247,E07000155,0.07253694010838853
878,E30000247,E07000151,0.13831117698828108
879,E30000247,E07000155,0.07253694010838853
880,E30000247,E07000155,0.07253694010838853
881,E30000247,E07000153,0.0038445504655148454
882,E30000247,E07000151,0.13831117698828108
883,E30000247,E07000154,0.3597665477789615
884,E30000248,E07000149,0.1339244805002291
885,E30000248,E07000147,0.04371614155189607
886,E30000248,E07000148,0.10961377786162844
887,E30000248,E07000149,0.1339244805002291
888,E30000248,E07000143,0.05379618898741342
889,E30000248,E07000147,0.04371614155189607
890,E30000248,E07000143,0.05379618898741342
891,E30000248,E07000147,0.04371614155189607
892,E30000248,E07000144,0.141363232083659
893,E30000248,E07000203,0.0036654717947335793
894,E30000248,E07000143,0.05379618898741342
895,E30000248,E07000203,0.0036654717947335793
896,E30000248,E07000149,0.1339244805002291
897,E30000248,E07000147,0.04371614155189607
898,E30000248,E07000203,0.0036654717947335793
899,E30000249,E07000176,0.08985840493767397
900,E30000249,E07000036,0.0802372019847513
901,E30000249,E07000172,0.0995098632457945
902,E30000249,E07000032,0.027744160716446812
903,E30000249,E07000170,0.030285610553067895
904,E30000249,E07000134,0.0041752390173060636
905,E30000249,E06000018,0.30412683044898947
906,E30000249,E07000173,0.09276291903666949
907,E30000249,E07000032,0.027744160716446812
908,E30000249,E07000032,0.027744160716446812
909,E30000249,E07000170,0.030285610553067895
910,E30000249,E07000134,0.0041752390173060636
911,E30000249,E07000134,0.0041752390173060636
912,E30000249,E07000036,0.0802372019847513
913,E30000249,E07000173,0.09276291903666949
914,E30000249,E07000134,0.0041752390173060636
915,E30000250,E07000179,0.10539114745739445
916,E30000250,E07000004,0.012708124963228805
917,E30000250,E07000181,0.15226216391127845
918,E30000250,E07000179,0.10539114745739445
919,E30000250,E07000179,0.10539114745739445
920,E30000250,E07000180,0.09485987723323724
921,E30000250,E07000180,0.09485987723323724
922,E30000250,E07000004,0.012708124963228805
923,E30000250,E07000177,0.08270086878076523
924,E30000250,E07000004,0.012708124963228805
925,E30000250,E07000178,0.12561040183561806
926,E30000250,E07000177,0.08270086878076523
927,E30000250,E07000004,0.012708124963228805
928,E30000252,E06000052,0.1111111111111111
929,E30000252,E06000052,0.1111111111111111
930,E30000252,E06000052,0.1111111111111111
931,E30000252,E06000052,0.1111111111111111
932,E30000252,E06000052,0.1111111111111111
933,E30000252,E06000052,0.1111111111111111
934,E30000252,E06000052,0.1111111111111111
935,E30000252,E06000052,0.1111111111111111
936,E30000252,E06000052,0.1111111111111111
937,E30000253,E06000052,0.03799168113189009
938,E30000253,E06000052,0.03799168113189009
939,E30000253,E06000052,0.03799168113189009
940,E30000253,E06000052,0.03799168113189009
941,E30000253,E06000052,0.03799168113189009
942,E30000253,E06000052,0.03799168113189009
943,E30000253,E07000047,0.045196999967248554
944,E30000253,E07000044,0.04811187895064357
945,E30000253,E07000047,0.045196999967248554
946,E30000253,E07000044,0.04811187895064357
947,E30000253,E06000052,0.03799168113189009
948,E30000253,E07000047,0.045196999967248554
949,E30000253,E06000026,0.28483935414142075
950,E30000253,E07000044,0.04811187895064357
951,E30000253,E06000052,0.03799168113189009
952,E30000253,E07000044,0.04811187895064357
953,E30000253,E07000047,0.045196999967248554
954,E30000253,E06000052,0.03799168113189009
955,E30000254,E07000085,0.06668974633348021
956,E30000254,E07000085,0.06668974633348021
957,E30000254,E07000225,0.0024233650154214135
958,E30000254,E07000088,0.07100144772455466
959,E30000254,E07000087,0.10159249701013408
960,E30000254,E07000087,0.10159249701013408
961,E30000254,E07000090,0.12547995216214514
962,E30000254,E06000044,0.19840120853528043
963,E30000254,E07000085,0.06668974633348021
964,E30000254,E07000090,0.12547995216214514
965,E30000254,E07000225,0.0024233650154214135
966,E30000254,E07000225,0.0024233650154214135
967,E30000254,E07000225,0.0024233650154214135
968,E30000254,E07000085,0.06668974633348021
969,E30000255,E07000127,0.020604997807978958
970,E30000255,E07000127,0.020604997807978958
971,E30000255,E07000128,0.04581323980710215
972,E30000255,E07000127,0.020604997807978958
973,E30000255,E07000119,0.025646646207803596
974,E30000255,E07000124,0.024605436212187637
975,E30000255,E07000124,0.024605436212187637
976,E30000255,E07000128,0.04581323980710215
977,E30000255,E07000119,0.025646646207803596
978,E30000255,E07000118,0.21037921964050854
979,E30000255,E07000126,0.22101052170100832
980,E30000255,E07000123,0.3146646207803595
981,E30000256,E07000179,0.05123398937831927
982,E30000256,E06000036,0.12214932833489535
983,E30000256,E07000089,0.015542018119337708
984,E30000256,E06000037,0.049945329584504844
985,E30000256,E06000041,0.1626835363948766
986,E30000256,E06000037,0.049945329584504844
987,E30000256,E06000036,0.12214932833489535
988,E30000256,E06000040,0.026964229928147454
989,E30000256,E07000179,0.05123398937831927
990,E30000256,E06000037,0.049945329584504844
991,E30000256,E07000089,0.015542018119337708
992,E30000256,E07000179,0.05123398937831927
993,E30000256,E06000040,0.026964229928147454
994,E30000256,E07000089,0.015542018119337708
995,E30000256,E06000038,0.16196110590440488
996,E30000256,E06000040,0.026964229928147454
997,E30000257,E06000052,0.1111111111111111
998,E30000257,E06000052,0.1111111111111111
999,E30000257,E06000052,0.1111111111111111
1000,E30000257,E06000052,0.1111111111111111
1001,E30000257,E06000052,0.1111111111111111
1002,E30000257,E06000052,0.1111111111111111
1003,E30000257,E06000052,0.1111111111111111
1004,E30000257,E06000052,0.1111111111111111
1005,E30000257,E06000052,0.1111111111111111
1006,E30000258,E06000054,0.13510609109200658
1007,E30000258,E07000049,0.003201024327784891
1008,E30000258,E06000054,0.13510609109200658
1009,E30000258,E07000091,0.014884763124199745
1010,E30000258,E06000054,0.13510609109200658
1011,E30000258,E06000054,0.13510609109200658
1012,E30000258,E06000054,0.13510609109200658
1013,E30000258,E06000054,0.13510609109200658
1014,E30000258,E06000054,0.13510609109200658
1015,E30000258,E07000049,0.003201024327784891
1016,E30000258,E07000091,0.014884763124199745
1017,E30000258,E07000049,0.003201024327784891
1018,E30000258,E07000091,0.014884763124199745
1019,E30000259,E07000168,0.5
1020,E30000259,E07000168,0.5
1021,E30000260,E06000013,0.4701885510446747
1022,E30000260,E07000142,0.019874299303550197
1023,E30000260,E06000013,0.4701885510446747
1024,E30000260,E07000142,0.019874299303550197
1025,E30000260,E07000142,0.019874299303550197
1026,E30000261,E07000035,0.007330898784542432
1027,E30000261,E08000018,0.22488690249087046
1028,E30000261,E08000019,0.50596827819262
1029,E30000261,E07000035,0.007330898784542432
1030,E30000261,E07000037,0.0025344743009756364
1031,E30000261,E07000035,0.007330898784542432
1032,E30000261,E07000037,0.0025344743009756364
1033,E30000261,E07000037,0.0025344743009756364
1034,E30000261,E07000035,0.007330898784542432
1035,E30000261,E07000035,0.007330898784542432
1036,E30000261,E08000018,0.22488690249087046
1037,E30000262,E06000051,0.16666666666666666
1038,E30000262,E06000051,0.16666666666666666
1039,E30000262,E06000051,0.16666666666666666
1040,E30000262,E06000051,0.16666666666666666
1041,E30000262,E06000051,0.16666666666666666
1042,E30000262,E06000051,0.16666666666666666
1043,E30000263,E07000040,0.43143365983971504
1044,E30000263,E07000052,0.03428317008014248
1045,E30000263,E07000052,0.03428317008014248
1046,E30000263,E07000052,0.03428317008014248
1047,E30000263,E07000040,0.43143365983971504
1048,E30000263,E07000052,0.03428317008014248
1049,E30000266,E07000102,0.0019992475949911323
1050,E30000266,E07000212,0.035599505562422744
1051,E30000266,E09000009,0.05049712473800183
1052,E30000266,E06000039,0.051303272961788576
1053,E30000266,E09000027,0.07684204869135272
1054,E30000266,E09000009,0.05049712473800183
1055,E30000266,E09000005,0.0011608534422529156
1056,E30000266,E09000005,0.0011608534422529156
1057,E30000266,E07000207,0.05421615521040469
1058,E30000266,E07000006,0.021980974901918634
1059,E30000266,E06000040,0.05520503036491643
1060,E30000266,E09000017,0.109184715429677
1061,E30000266,E07000207,0.05421615521040469
1062,E30000266,E09000015,0.02775299618423174
1063,E30000266,E09000021,0.046219164830440154
1064,E30000266,E07000212,0.035599505562422744
1065,E30000266,E07000006,0.021980974901918634
1066,E30000266,E07000102,0.0019992475949911323
1067,E30000266,E09000027,0.07684204869135272
1068,E30000266,E07000102,0.0019992475949911323
1069,E30000266,E07000213,0.0393615306067609
1070,E30000266,E09000015,0.02775299618423174
1071,E30000266,E06000040,0.05520503036491643
1072,E30000266,E09000021,0.046219164830440154
1073,E30000266,E06000040,0.05520503036491643
1074,E30000267,E07000093,0.05460238172801969
1075,E30000267,E07000087,0.03368081948818185
1076,E30000267,E07000091,0.1401708473594672
1077,E30000267,E06000045,0.2541173489702103
1078,E30000267,E07000091,0.1401708473594672
1079,E30000267,E07000085,0.0038187280558873568
1080,E30000267,E07000085,0.0038187280558873568
1081,E30000267,E07000093,0.05460238172801969
1082,E30000267,E07000091,0.1401708473594672
1083,E30000267,E07000085,0.0038187280558873568
1084,E30000267,E07000085,0.0038187280558873568
1085,E30000267,E07000087,0.03368081948818185
1086,E30000267,E07000086,0.13352879429543563
1087,E30000268,E07000068,0.0026869682042095834
1088,E30000268,E07000070,0.004528039010797631
1089,E30000268,E07000066,0.28213166144200624
1090,E30000268,E06000033,0.286062596407424
1091,E30000268,E06000034,0.06762203313927452
1092,E30000268,E07000066,0.28213166144200624
1093,E30000268,E07000068,0.0026869682042095834
1094,E30000268,E06000034,0.06762203313927452
1095,E30000268,E07000070,0.004528039010797631
1096,E30000270,E06000052,0.1111111111111111
1097,E30000270,E06000052,0.1111111111111111
1098,E30000270,E06000052,0.1111111111111111
1099,E30000270,E06000052,0.1111111111111111
1100,E30000270,E06000052,0.1111111111111111
1101,E30000270,E06000052,0.1111111111111111
1102,E30000270,E06000052,0.1111111111111111
1103,E30000270,E06000052,0.1111111111111111
1104,E30000270,E06000052,0.1111111111111111
1105,E30000271,E07000196,0.02826450647177952
1106,E30000271,E07000196,0.02826450647177952
1107,E30000271,E07000192,0.06894426344985471
1108,E30000271,E07000197,0.388658976842476
1109,E30000271,E07000197,0.388658976842476
1110,E30000271,E07000192,0.06894426344985471
1111,E30000271,E07000196,0.02826450647177952
1112,E30000272,E06000056,0.053034802233044305
1113,E30000272,E06000056,0.053034802233044305
1114,E30000272,E07000099,0.13463594251098707
1115,E30000272,E07000241,0.12385675258344221
1116,E30000272,E07000242,0.016272716474640694
1117,E30000272,E07000098,0.0024349685235776223
1118,E30000272,E06000056,0.053034802233044305
1119,E30000272,E07000099,0.13463594251098707
1120,E30000272,E07000099,0.13463594251098707
1121,E30000272,E07000242,0.016272716474640694
1122,E30000272,E07000241,0.12385675258344221
1123,E30000272,E07000243,0.08255137189689987
1124,E30000272,E07000098,0.0024349685235776223
1125,E30000272,E06000056,0.053034802233044305
1126,E30000272,E07000242,0.016272716474640694
1127,E30000273,E06000049,0.05432907899275612
1128,E30000273,E06000051,0.0031476371162469817
1129,E30000273,E06000021,0.37245601931700584
1130,E30000273,E07000198,0.14944808554674024
1131,E30000273,E06000051,0.0031476371162469817
1132,E30000273,E06000049,0.05432907899275612
1133,E30000273,E07000197,0.012676785098309763
1134,E30000273,E07000193,0.03212314591238358
1135,E30000273,E06000051,0.0031476371162469817
1136,E30000273,E06000051,0.0031476371162469817
1137,E30000273,E06000051,0.0031476371162469817
1138,E30000273,E06000049,0.05432907899275612
1139,E30000273,E07000193,0.03212314591238358
1140,E30000273,E07000197,0.012676785098309763
1141,E30000273,E07000195,0.17449982752673335
1142,E30000273,E07000193,0.03212314591238358
1143,E30000273,E06000051,0.0031476371162469817
1144,E30000274,E07000188,0.009164121077478478
1145,E30000274,E07000188,0.009164121077478478
1146,E30000274,E07000187,0.3241692122558549
1147,E30000274,E07000188,0.009164121077478478
1148,E30000274,E07000187,0.3241692122558549
1149,E30000274,E07000187,0.3241692122558549
1150,E30000275,E06000047,0.11915547024952015
1151,E30000275,E06000047,0.11915547024952015
1152,E30000275,E06000047,0.11915547024952015
1153,E30000275,E06000047,0.11915547024952015
1154,E30000275,E08000023,0.025412667946257197
1155,E30000275,E06000047,0.11915547024952015
1156,E30000275,E08000024,0.35339731285988485
1157,E30000275,E08000023,0.025412667946257197
1158,E30000276,E06000030,0.1966337704474787
1159,E30000276,E07000180,0.007457978459735929
1160,E30000276,E07000180,0.007457978459735929
1161,E30000276,E06000054,0.11263575323329278
1162,E30000276,E06000054,0.11263575323329278
1163,E30000276,E06000054,0.11263575323329278
1164,E30000276,E06000054,0.11263575323329278
1165,E30000276,E06000054,0.11263575323329278
1166,E30000276,E06000054,0.11263575323329278
1167,E30000276,E06000054,0.11263575323329278
1168,E30000277,E07000191,0.02782721242517392
1169,E30000277,E07000042,0.053227633069082674
1170,E30000277,E07000189,0.02928328749393302
1171,E30000277,E07000190,0.7514965215984468
1172,E30000277,E07000189,0.02928328749393302
1173,E30000277,E07000191,0.02782721242517392
1174,E30000277,E07000191,0.02782721242517392
1175,E30000277,E07000042,0.053227633069082674
1176,E30000278,E06000020,0.3579313774241671
1177,E30000278,E06000051,0.10701143709597215
1178,E30000278,E06000051,0.10701143709597215
1179,E30000278,E06000051,0.10701143709597215
1180,E30000278,E06000051,0.10701143709597215
1181,E30000278,E06000051,0.10701143709597215
1182,E30000278,E06000051,0.10701143709597215
1183,E30000279,E06000027,0.5272206303724928
1184,E30000279,E07000044,0.09895620139173147
